time,NL10636,NL10639,NL10643
2018-01-08,18.895,23.216315789473686,21.229583333333334
2018-01-09,34.66625,36.9655,32.35208333333333
2018-01-10,38.94083333333333,42.15708333333334,34.63125
2018-01-11,32.568333333333335,40.66791666666666,32.12238095238095
2018-01-12,25.16625,28.325416666666666,24.28625
2018-01-13,30.149166666666662,34.10916666666667,28.730833333333333
2018-01-14,23.515833333333333,25.673181818181817,21.124583333333334
2018-01-15,22.90041666666666,25.827916666666663,20.26833333333333
2018-01-16,27.05541666666667,23.406666666666666,19.088333333333335
2018-01-17,22.931250000000002,20.188333333333333,16.175416666666667
2018-01-18,32.674166666666665,29.369583333333335,24.090416666666666
2018-01-19,39.34291666666667,40.526666666666664,30.488333333333333
2018-01-20,37.115,42.814166666666665,29.081666666666667
2018-01-21,27.05125,32.60272727272727,22.769583333333333
2018-01-22,36.65625,32.130434782608695,28.987083333333334
2018-01-23,30.049999999999997,37.58727272727273,27.008750000000003
2018-01-24,17.995833333333334,20.931666666666665,14.441250000000002
2018-01-25,47.2875,54.713043478260865,42.81333333333333
2018-01-26,50.089166666666664,53.0075,43.90291666666667
2018-01-27,19.520833333333332,23.159583333333334,16.01
2018-01-28,16.073333333333334,14.3775,14.173333333333334
2018-01-29,23.02208333333333,21.39272727272727,19.16625
2018-01-30,47.843333333333334,50.79521739130435,42.84666666666667
2018-01-31,24.08916666666666,25.389545454545456,19.366249999999997
2018-02-01,34.29708333333333,34.60375,26.88166666666667
2018-02-02,30.009583333333335,34.75666666666667,26.365
2018-02-03,25.39833333333333,30.925,20.144583333333333
2018-02-04,7.524166666666666,11.95058823529412,7.75375
2018-02-05,19.18583333333333,27.029444444444447,20.937083333333334
2018-02-06,26.199166666666667,35.255833333333335,28.477083333333336
2018-02-07,43.58454545454545,54.35166666666667,39.948750000000004
2018-02-08,57.20416666666667,64.52208333333333,54.137499999999996
2018-02-09,29.579583333333336,36.12875,27.040000000000003
2018-02-10,23.369583333333335,26.19541666666667,19.699583333333333
2018-02-11,19.564583333333335,15.67875,16.33875
2018-02-12,36.93416666666666,39.77041666666667,30.24166666666667
2018-02-13,30.476250000000004,35.32458333333333,27.28916666666667
2018-02-14,28.296249999999997,32.759565217391305,23.312916666666666
2018-02-15,48.425000000000004,48.24272727272727,42.84291666666667
2018-02-16,61.285833333333336,62.565000000000005,51.41791666666666
2018-02-17,51.26791666666667,61.33727272727273,47.19416666666666
