date,O3
2011-08-11,38.967083333333335
2011-08-12,30.528333333333336
2011-08-13,18.253125
2011-08-14,36.93041666666667
2011-08-15,35.36125
2011-08-16,31.65229166666667
2011-08-17,39.920208333333335
2011-08-18,33.20680147058824
2011-08-19,40.92
2011-08-20,40.364999999999995
2011-08-21,49.42166666666666
2011-08-22,25.135416666666668
2011-08-23,23.434166666666666
2011-08-24,17.66375
2011-08-25,19.02333333333333
2011-08-26,22.75583333333334
2011-08-27,36.435
2011-08-28,32.57
2011-08-29,34.825833333333335
2011-08-30,20.817083333333333
2011-08-31,29.957499999999996
2011-09-01,30.78326086956522
2011-09-02,38.745
2011-09-03,54.853125000000006
2011-09-04,40.98979166666666
2011-09-05,40.798541666666665
2011-09-06,33.653958333333335
2011-09-07,34.42666666666667
2011-09-08,26.059791666666662
2011-09-09,11.714583333333334
2011-09-10,18.126666666666665
2011-09-11,36.280208333333334
2011-09-12,37.240625
2011-09-13,42.50979166666667
2011-09-14,31.976458333333333
2011-09-15,28.891041666666666
2011-09-16,23.542500000000004
2011-09-17,30.132291666666667
2011-09-18,32.74253787878788
2011-09-19,22.675378787878785
2011-09-20,22.025568181818183
2011-09-21,26.51375
2011-09-22,35.727916666666665
2011-09-23,14.644829545454545
2011-09-24,20.024166666666662
2011-09-25,34.27166666666666
2011-09-26,13.325875
2011-09-27,11.612499999999999
2011-09-28,20.797499999999996
2011-09-29,28.717916666666667
2011-09-30,19.206666666666667
2011-10-01,34.51521739130435
2011-10-02,43.90608695652173
2011-10-03,56.19749999999999
2011-10-04,44.80958333333333
2011-10-05,36.03791666666667
2011-10-06,42.625
2011-10-07,42.317083333333336
2011-10-08,44.95541666666667
2011-10-09,21.315
2011-10-10,28.022916666666664
2011-10-11,32.91083333333333
2011-10-12,41.34695652173913
2011-10-13,19.885416666666668
2011-10-14,15.386666666666665
2011-10-15,9.477916666666667
2011-10-16,15.836666666666666
2011-10-17,15.580434782608696
2011-10-18,42.745000000000005
2011-10-19,27.54416666666667
2011-10-20,28.59958333333334
2011-10-21,10.007916666666668
2011-10-22,9.93125
2011-10-23,23.390416666666667
2011-10-24,24.605416666666667
2011-10-25,22.288333333333338
2011-10-26,23.49083333333333
2011-10-27,11.878750000000002
2011-10-28,2.177916666666667
2011-10-29,4.415833333333333
2011-10-30,21.124166666666667
2011-10-31,16.38
2011-11-01,9.213750000000001
2011-11-02,14.808333333333335
2011-11-03,10.417916666666665
2011-11-04,21.036666666666665
2011-11-05,6.459583333333332
2011-11-06,19.563478260869566
2011-11-07,34.70772727272727
2011-11-08,9.537916666666666
2011-11-09,1.065
2011-11-10,0.6687500000000001
2011-11-11,9.137083333333331
2011-11-12,3.965416666666666
2011-11-13,2.939166666666667
2011-11-14,2.04625
2011-11-15,2.2695454545454545
2011-11-16,3.353913043478261
2011-11-17,0.4991666666666667
2011-11-18,1.6908333333333332
2011-11-19,1.12125
2011-11-20,0.9120833333333334
2011-11-21,0.23500000000000001
2011-11-22,0.4741666666666666
2011-11-23,1.035
2011-11-24,1.7066666666666668
2011-11-25,11.940833333333336
2011-11-26,32.98583333333334
2011-11-27,46.07791666666666
2011-11-28,12.020000000000001
2011-11-29,17.09
2011-11-30,21.826249999999998
2011-12-01,16.658333333333335
2011-12-02,29.83791666666666
2011-12-03,40.0875
2011-12-04,49.05583333333333
2011-12-05,44.47166666666667
2011-12-06,34.13
2011-12-07,54.42266666666667
2011-12-08,33.84791666666667
2011-12-09,50.0375
2011-12-10,32.62086956521739
2011-12-11,20.749545454545455
2011-12-12,26.119565217391305
2011-12-13,51.27583333333333
2011-12-14,41.753750000000004
2011-12-15,41.391666666666666
2011-12-16,36.29125
2011-12-17,38.25666666666667
2011-12-18,43.86136363636364
2011-12-19,22.254782608695653
2011-12-20,35.916956521739124
2011-12-21,9.487916666666665
2011-12-22,5.435833333333334
2011-12-23,18.52208333333333
2011-12-24,50.39166666666666
2011-12-25,49.111250000000005
2011-12-26,45.06083333333333
2011-12-27,26.032083333333333
2011-12-28,30.23708333333333
2011-12-29,48.72208333333333
2011-12-30,48.169999999999995
2011-12-31,25.39083333333333
2012-01-01,46.0325
2012-01-02,37.19166666666667
2012-01-03,51.839999999999996
2012-01-04,54.121249999999996
2012-01-05,61.80916666666667
2012-01-06,47.07333333333333
2012-01-07,45.00083333333333
2012-01-08,43.41708333333333
2012-01-09,14.202916666666667
2012-01-10,10.862083333333333
2012-01-11,7.982499999999999
2012-01-12,36.92458333333334
2012-01-13,43.778333333333336
2012-01-14,33.89
2012-01-15,21.106666666666666
2012-01-16,9.409166666666666
2012-01-17,2.46625
2012-01-18,4.64875
2012-01-19,22.62166666666667
2012-01-20,40.84291666666667
2012-01-21,48.060833333333335
2012-01-22,56.628750000000004
2012-01-23,38.123333333333335
2012-01-24,11.0575
2012-01-25,4.105
2012-01-26,8.725
2012-01-27,12.51375
2012-01-28,11.628750000000002
2012-01-29,35.83416666666667
2012-01-30,9.345
2012-01-31,29.014166666666664
2012-02-01,46.97791666666666
2012-02-02,41.88791666666666
2012-02-03,13.012500000000001
2012-02-04,13.675416666666669
2012-02-05,14.589583333333332
2012-02-06,11.246249999999998
2012-02-07,26.267083333333336
2012-02-08,44.30666666666667
2012-02-09,18.997083333333332
2012-02-10,33.724736842105266
2012-02-11,32.74130434782609
2012-02-12,9.54857142857143
2012-02-13,18.061666666666667
2012-02-14,51.89833333333333
2012-02-15,64.4875
2012-02-16,25.37
2012-02-17,20.919583333333332
2012-02-18,45.80590909090909
2012-02-19,58.783478260869565
2012-02-20,31.529999999999998
2012-02-21,31.486818181818183
2012-02-22,43.12416666666667
2012-02-23,16.569166666666664
2012-02-24,6.351666666666667
2012-02-25,33.53208333333333
2012-02-26,56.097500000000004
2012-02-27,15.330833333333333
2012-02-28,2.58
2012-02-29,6.314583333333334
2012-03-01,13.713333333333333
2012-03-02,12.124583333333334
2012-03-03,11.58
2012-03-04,34.02041666666667
2012-03-05,38.928333333333335
2012-03-06,25.274583333333336
2012-03-07,17.0975
2012-03-08,42.15416666666666
2012-03-09,28.920416666666664
2012-03-10,23.230416666666667
2012-03-11,44.27375
2012-03-12,29.579166666666666
2012-03-13,53.57666666666666
2012-03-14,46.92583333333334
2012-03-15,11.076250000000002
2012-03-16,21.22875
2012-03-17,53.961666666666666
2012-03-18,59.29416666666666
2012-03-19,36.208333333333336
2012-03-20,32.38458333333333
2012-03-21,31.743333333333336
2012-03-22,35.018750000000004
2012-03-23,33.03625
2012-03-24,41.365833333333335
2012-03-25,55.025416666666665
2012-03-26,58.13041666666667
2012-03-27,58.817499999999995
2012-03-28,48.123333333333335
2012-03-29,54.14958333333333
2012-03-30,65.21458333333334
2012-03-31,66.01875
2012-04-01,55.91833333333333
2012-04-02,33.23791666666667
2012-04-03,41.42291666666666
2012-04-04,15.767083333333332
2012-04-05,52.775555555555556
2012-04-06,74.83363636363636
2012-04-07,81.60458333333332
2012-04-08,70.81416666666667
2012-04-09,51.903181818181814
2012-04-10,42.76363636363636
2012-04-11,48.54749999999999
2012-04-12,39.01
2012-04-13,49.95291666666666
2012-04-14,72.80416666666666
2012-04-15,80.95291666666667
2012-04-16,74.38208333333334
2012-04-17,48.65291666666667
2012-04-18,63.203333333333326
2012-04-19,58.72913043478261
2012-04-20,50.23416666666666
2012-04-21,66.66125
2012-04-22,69.00954545454546
2012-04-23,66.97541666666666
2012-04-24,65.98125
2012-04-25,63.24333333333333
2012-04-26,72.38041666666668
2012-04-27,55.81
2012-04-28,53.51166666666666
2012-04-29,46.208181818181814
2012-04-30,68.61083333333333
2012-05-01,66.33916666666667
2012-05-02,42.02125
2012-05-03,30.325416666666666
2012-05-04,57.99166666666667
2012-05-05,73.69708333333334
2012-05-06,73.48166666666667
2012-05-07,59.88166666666666
2012-05-08,39.166818181818186
2012-05-09,33.82260869565217
2012-05-10,35.041666666666664
2012-05-11,49.14625000000001
2012-05-12,
2012-05-13,
2012-05-14,89.98100000000001
2012-05-15,68.91166666666668
2012-05-16,64.64999999999999
2012-05-17,63.9475
2012-05-18,52.21625
2012-05-19,68.19666666666667
2012-05-20,63.79291666666666
2012-05-21,66.20208333333333
2012-05-22,75.11958333333332
2012-05-23,52.434999999999995
2012-05-24,83.60041666666667
2012-05-25,93.88708333333334
2012-05-26,94.05833333333334
2012-05-27,90.54291666666667
2012-05-28,77.82333333333334
2012-05-29,70.03333333333333
2012-05-30,66.24624999999999
2012-05-31,39.317083333333336
2012-06-01,59.90625
2012-06-02,68.1425
2012-06-03,56.290416666666665
2012-06-04,47.20208333333333
2012-06-05,47.10041666666666
2012-06-06,38.935
2012-06-07,46.57541666666666
2012-06-08,54.83791666666667
2012-06-09,62.48499999999999
2012-06-10,65.955
2012-06-11,50.767500000000005
2012-06-12,62.92029166666667
2012-06-13,51.41708333333334
2012-06-14,52.59609601449275
2012-06-15,26.91166666666667
2012-06-16,46.24125
2012-06-17,56.613913043478256
2012-06-18,45.16791666666666
2012-06-19,49.501666666666665
2012-06-20,73.26192028985507
2012-06-21,44.48320075757576
2012-06-22,52.23246212121212
2012-06-23,55.521249999999995
2012-06-24,44.568858695652175
2012-06-25,51.39416666666666
2012-06-26,55.99416666666667
2012-06-27,18.671946640316207
2012-06-28,31.05590909090909
2012-06-29,38.54083333333333
2012-06-30,48.28333333333333
2012-07-01,49.850624999999994
2012-07-02,42.381874999999994
2012-07-03,29.880063405797102
2012-07-04,53.97613636363637
2012-07-05,63.60520833333334
2012-07-06,36.75516666666667
2012-07-07,41.01776515151515
2012-07-08,45.16732954545454
2012-07-09,46.374223484848486
2012-07-10,41.18596590909091
2012-07-11,44.846467391304344
2012-07-12,39.19166666666666
2012-07-13,33.43495471014493
2012-07-14,43.01927536231884
2012-07-15,50.48548007246377
2012-07-16,29.84558712121212
2012-07-17,29.486476449275365
2012-07-18,32.72321969696969
2012-07-19,39.87649621212121
2012-07-20,41.83403079710145
2012-07-21,39.44958333333334
2012-07-22,42.39021739130435
2012-07-23,61.045833333333334
2012-07-24,67.11858333333333
2012-07-25,95.19375
2012-07-26,82.2
2012-07-27,77.30520833333333
2012-07-28,55.038333333333334
2012-07-29,53.30854166666667
2012-07-30,49.32486742424243
2012-07-31,27.731250000000003
2012-08-01,57.98471590909091
2012-08-02,36.125769927536226
2012-08-03,34.57820075757576
2012-08-04,39.09020833333334
2012-08-05,46.522784090909084
2012-08-06,37.45536231884058
2012-08-07,33.95969696969697
2012-08-08,29.848655303030306
2012-08-09,50.231515151515154
2012-08-10,49.34196428571428
2012-08-11,55.15829545454545
2012-08-12,65.18666666666667
2012-08-13,30.332427536231883
2012-08-14,33.57625
2012-08-15,65.61528985507246
2012-08-16,33.03454545454545
2012-08-17,48.142264492753625
2012-08-18,79.35611742424243
2012-08-19,87.48500000000001
2012-08-20,60.19372727272727
2012-08-21,38.87535984848485
2012-08-22,43.93575757575758
2012-08-23,41.09160984848485
2012-08-24,51.82041666666666
2012-08-25,41.5074053030303
2012-08-26,53.02358695652173
2012-08-27,33.111325757575756
2012-08-28,28.684545454545454
2012-08-29,42.50915760869566
2012-08-30,31.855303030303027
2012-08-31,46.42854166666666
2012-09-01,36.0952840909091
2012-09-02,36.41104166666666
2012-09-03,32.090089285714285
2012-09-04,34.71333333333333
2012-09-05,52.77513888888888
2012-09-06,49.31812500000001
2012-09-07,37.78333333333333
2012-09-08,30.42791666666667
2012-09-09,56.04604166666667
2012-09-10,43.991666666666674
2012-09-11,40.61020833333334
2012-09-12,40.619375
2012-09-13,36.12979166666666
2012-09-14,33.77770833333334
2012-09-15,31.142500000000005
2012-09-16,37.071041666666666
2012-09-17,27.25375
2012-09-18,34.02979166666667
2012-09-19,20.674298418972334
2012-09-20,9.159185606060607
2012-09-21,14.694199561403508
2012-09-22,40.79208333333334
2012-09-23,33.76541666666667
2012-09-24,37.82395833333333
2012-09-25,39.765625
2012-09-26,32.50145833333334
2012-09-27,23.586666666666666
2012-09-28,23.255
2012-09-29,40.563125
2012-09-30,32.924375
2012-10-01,34.705
2012-10-02,25.11895833333333
2012-10-03,30.195625
2012-10-04,29.850738636363634
2012-10-05,37.02104166666666
2012-10-06,36.260000000000005
2012-10-07,23.430208333333333
2012-10-08,9.668541666666666
2012-10-09,22.06583333333333
2012-10-10,16.684583333333336
2012-10-11,14.532291666666666
2012-10-12,21.532500000000002
2012-10-13,27.834375
2012-10-14,37.81166666666667
2012-10-15,28.30375
2012-10-16,34.85104166666666
2012-10-17,15.997499999999999
2012-10-18,13.929166666666667
2012-10-19,10.971874999999999
2012-10-20,19.314583333333335
2012-10-21,26.397291666666668
2012-10-22,3.3758333333333335
2012-10-23,4.096041666666666
2012-10-24,4.0808333333333335
2012-10-25,33.912708333333335
2012-10-26,38.320833333333326
2012-10-27,37.23875
2012-10-28,28.11625
2012-10-29,21.001041666666666
2012-10-30,12.225625
2012-10-31,13.237373188405797
2012-11-01,32.32416666666667
2012-11-02,39.40145833333333
2012-11-03,27.310208333333332
2012-11-04,27.687708333333333
2012-11-05,23.91125
2012-11-06,24.371666666666663
2012-11-07,30.317708333333332
2012-11-08,29.648125
2012-11-09,8.610208333333333
2012-11-10,12.53375
2012-11-11,29.667291666666667
2012-11-12,10.988333333333333
2012-11-13,8.483333333333334
2012-11-14,4.905833333333334
2012-11-15,3.0195833333333333
2012-11-16,2.559800724637681
2012-11-17,1.6052083333333336
2012-11-18,13.442916666666667
2012-11-19,1.4645561594202898
2012-11-20,6.774791666666666
2012-11-21,9.935625
2012-11-22,23.79291666666667
2012-11-23,15.627708333333334
2012-11-24,2.1071014492753624
2012-11-25,49.91833333333333
2012-11-26,18.642083333333332
2012-11-27,11.133125
2012-11-28,11.466875
2012-11-29,17.666458333333335
2012-11-30,5.022291666666666
2012-12-01,22.027291666666667
2012-12-02,34.61020833333333
2012-12-03,17.036875000000002
2012-12-04,24.890208333333334
2012-12-05,17.124583333333334
2012-12-06,16.940208333333334
2012-12-07,23.1575
2012-12-08,4.7318750000000005
2012-12-09,41.479375
2012-12-10,33.27465909090909
2012-12-11,23.14875
2012-12-12,7.431666666666667
2012-12-13,2.1991666666666667
2012-12-14,12.360208333333336
2012-12-15,42.78104166666667
2012-12-16,39.655833333333334
2012-12-17,7.4975
2012-12-18,2.5935416666666664
2012-12-19,0.42354166666666665
2012-12-20,10.431875
2012-12-21,2.8454166666666665
2012-12-22,22.47208333333333
2012-12-23,44.33520833333333
2012-12-24,38.61604166666667
2012-12-25,55.42229166666667
2012-12-26,45.106874999999995
2012-12-27,42.492708333333326
2012-12-28,23.03604166666667
2012-12-29,45.77104166666666
2012-12-30,63.72583333333333
2012-12-31,54.191874999999996
2013-01-01,52.210814393939394
2013-01-02,24.486666666666668
2013-01-03,13.07970238095238
2013-01-04,26.93049342105263
2013-01-05,20.828125000000004
2013-01-06,24.04479166666667
2013-01-07,13.954791666666665
2013-01-08,9.868825757575758
2013-01-09,14.230416666666667
2013-01-10,27.736666666666665
2013-01-11,23.366458333333334
2013-01-12,13.458333333333332
2013-01-13,21.61416666666667
2013-01-14,8.152083333333334
2013-01-15,11.153125
2013-01-16,7.4230113636363635
2013-01-17,6.372916666666667
2013-01-18,17.437708333333333
2013-01-19,44.69729166666667
2013-01-20,39.13520833333334
2013-01-21,10.692916666666667
2013-01-22,13.126875000000002
2013-01-23,12.071875000000002
2013-01-24,23.784166666666668
2013-01-25,12.154166666666669
2013-01-26,18.240625
2013-01-27,42.80791666666667
2013-01-28,33.64395833333334
2013-01-29,44.73166666666667
2013-01-30,51.000625
2013-01-31,49.611666666666665
2013-02-01,33.04604166666667
2013-02-02,57.29291666666666
2013-02-03,46.241249999999994
2013-02-04,49.38545833333334
2013-02-05,50.34458333333333
2013-02-06,43.76354166666667
2013-02-07,42.17
2013-02-08,42.397958333333335
2013-02-09,25.405625
2013-02-10,40.78852272727273
2013-02-11,36.26
2013-02-12,30.7275
2013-02-13,16.878124999999997
2013-02-14,21.349583333333335
2013-02-15,11.21979166666667
2013-02-16,15.883219696969697
2013-02-17,22.860151515151514
2013-02-18,9.763750000000002
2013-02-19,17.352382246376813
2013-02-20,38.38047348484848
2013-02-21,39.3791856060606
2013-02-22,47.647480237154156
2013-02-23,57.200227272727275
2013-02-24,52.18662878787879
2013-02-25,31.936388888888885
2013-02-26,21.708125
2013-02-27,27.467708333333334
2013-02-28,32.542500000000004
2013-03-01,62.36729166666666
2013-03-02,66.26104166666667
2013-03-03,45.106458333333336
2013-03-04,28.28520833333333
2013-03-05,18.947916666666668
2013-03-06,14.856874999999999
2013-03-07,18.386874999999996
2013-03-08,14.872291666666667
2013-03-09,10.352708333333332
2013-03-10,59.21020833333333
2013-03-11,61.683749999999996
2013-03-12,51.67333333333333
2013-03-13,33.30375
2013-03-14,43.30854166666666
2013-03-15,26.738958333333336
2013-03-16,62.321250000000006
2013-03-17,52.28541666666666
2013-03-18,41.08770833333334
2013-03-19,21.6275
2013-03-20,52.279583333333335
2013-03-21,47.56854166666666
2013-03-22,56.31791666666666
2013-03-23,76.09145833333334
2013-03-24,81.863125
2013-03-25,79.96770833333333
2013-03-26,78.34604166666668
2013-03-27,69.76979166666666
2013-03-28,63.89479166666666
2013-03-29,66.57729166666667
2013-03-30,70.05000000000001
2013-03-31,76.32333333333332
2013-04-01,81.888125
2013-04-02,75.25770833333334
2013-04-03,75.72562500000001
2013-04-04,72.311875
2013-04-05,68.69875
2013-04-06,78.06541666666666
2013-04-07,80.05250000000001
2013-04-08,62.821875000000006
2013-04-09,30.190833333333337
2013-04-10,29.04645833333333
2013-04-11,27.320416666666667
2013-04-12,43.769375
2013-04-13,59.075208333333336
2013-04-14,54.532916666666665
2013-04-15,42.2275
2013-04-16,39.795208333333335
2013-04-17,37.18583333333333
2013-04-18,77.61208333333333
2013-04-19,56.90875
2013-04-20,70.77104166666666
2013-04-21,64.14604166666666
2013-04-22,31.742827380952377
2013-04-23,31.117689393939393
2013-04-24,30.851458333333333
2013-04-25,31.225625
2013-04-26,49.472500000000004
2013-04-27,77.70390151515151
2013-04-28,67.74875
2013-04-29,59.113125
2013-04-30,56.19979166666667
2013-05-01,65.98979166666666
2013-05-02,52.34729166666667
2013-05-03,55.42124999999999
2013-05-04,56.32604166666667
2013-05-05,68.31687500000001
2013-05-06,78.59665217391304
2013-05-07,68.15545454545455
2013-05-08,43.386077898550724
2013-05-09,66.5528713768116
2013-05-10,62.29038043478261
2013-05-11,63.80257246376812
2013-05-12,65.27333333333334
2013-05-13,57.12678442028986
2013-05-14,50.271874999999994
2013-05-15,46.21020833333333
2013-05-16,47.36208333333333
2013-05-17,57.31202898550725
2013-05-18,53.15714015151515
2013-05-19,63.02321557971014
2013-05-20,32.42980072463768
2013-05-21,42.63366847826087
2013-05-22,67.39013586956523
2013-05-23,55.19562500000001
2013-05-24,49.33708333333333
2013-05-25,62.671666666666674
2013-05-26,64.305
2013-05-27,76.52520833333334
2013-05-28,80.45715579710145
2013-05-29,40.06402173913044
2013-05-30,48.54810688405797
2013-05-31,83.27144927536231
2013-06-01,75.47151515151515
2013-06-02,64.31444746376812
2013-06-03,59.26270833333333
2013-06-04,62.20114130434783
2013-06-05,64.0084329710145
2013-06-06,62.42514492753624
2013-06-07,64.505625
2013-06-08,59.85035573122529
2013-06-09,56.853677536231885
2013-06-10,60.0271286231884
2013-06-11,59.256222826086955
2013-06-12,31.98222826086956
2013-06-13,40.665
2013-06-14,42.02
2013-06-15,53.21833333333334
2013-06-16,56.289583333333326
2013-06-17,62.66166666666666
2013-06-18,71.97479166666668
2013-06-19,66.63062500000001
2013-06-20,38.89
2013-06-21,41.689166666666665
2013-06-22,52.756249999999994
2013-06-23,47.91791666666666
2013-06-24,42.248958333333334
2013-06-25,44.09916666666666
2013-06-26,49.05958333333333
2013-06-27,50.333749999999995
2013-06-28,30.077916666666667
2013-06-29,43.583124999999995
2013-06-30,44.031875
2013-07-01,32.618125
2013-07-02,44.822291666666665
2013-07-03,19.99125
2013-07-04,20.123958333333334
2013-07-05,44.167202380952375
2013-07-06,66.58083333333335
2013-07-07,65.93604166666667
2013-07-08,63.095
2013-07-09,56.175625
2013-07-10,56.86708333333333
2013-07-11,62.21520833333334
2013-07-12,31.698586956521744
2013-07-13,67.8925
2013-07-14,65.87136363636364
2013-07-15,68.93187499999999
2013-07-16,63.703125
2013-07-17,64.735
2013-07-18,51.06729166666667
2013-07-19,51.42854166666667
2013-07-20,53.231458333333336
2013-07-21,79.17625
2013-07-22,112.07104166666667
2013-07-23,119.39403079710146
2013-07-24,52.895
2013-07-25,56.07729166666667
2013-07-26,50.583749999999995
2013-07-27,72.89520833333333
2013-07-28,67.313125
2013-07-29,49.606041666666655
2013-07-30,42.44770833333333
2013-07-31,32.88041666666666
2013-08-01,59.799791666666664
2013-08-02,86.15875
2013-08-03,52.32666666666667
2013-08-04,65.96897727272727
2013-08-05,63.80113095238095
2013-08-06,67.03375
2013-08-07,47.16041666666666
2013-08-08,50.29145833333334
2013-08-09,47.50083333333333
2013-08-10,52.03583333333333
2013-08-11,49.57333333333333
2013-08-12,42.83645833333333
2013-08-13,42.93104166666666
2013-08-14,44.25359848484848
2013-08-15,11.686458333333334
2013-08-16,31.658125000000002
2013-08-17,40.563125
2013-08-18,41.40541666666667
2013-08-19,44.08916666666667
2013-08-20,33.58416666666667
2013-08-21,46.75729166666667
2013-08-22,28.934374999999996
2013-08-23,69.67291666666667
2013-08-24,56.958759057971015
